UN_Unit,Unit_Reference,Unit_Location,Type_Description,Road_Name,GISEasting,GISNorthing,Elexon_Lamp_Unit_Type
211574,EC1148,o/s 192,Lamp Column,Drayton Park,531379.1521,186030.9349,LED
211588,DC901,opp watkinson road,Lamp Column,Piper Close,530688.4331,185004.3471,CPO-TW
211589,DC902,O/S 6,Lamp Column,Piper Close,530678.9135,184997.2131,CPO-TW
211590,DC903,opp 154 - 160,Lamp Column,Piper Close,530663.3253,184983.8766,CPO-TW
211592,HC840,OPP 1,Lamp Column,Wakeham Street,532735.25,184711.9157,LED
211593,HC841,O/S 7,Lamp Column,Wakeham Street,532755.5246,184717.1967,LED
211594,HC842,OPP 15-17,Lamp Column,Wakeham Street,532770.9821,184704.7033,LED
211595,HC884,O/S 19-21,Lamp Column,Wakeham Street,532786.5017,184710.8895,LED
211596,HC885,JUNC WITH HENSHALL ST,Lamp Column,Wakeham Street,532797.1324,184699.9157,LED
211598,AC1133,SIDE OF 144,Lamp Column,Station Road,529320.7735,186134.7741,LED
211607,DC907,o/s  519,Lamp Column,Caledonian Road (area D North),530577.8286,185360.9778,LED
211613,DZ031,O/S TENNIS CENTRE,Lamp Column,Market Road,530254.2207,184691.0399,LED
211614,DZ030,O/S TENNIS CENTRE,Lamp Column,Market Road,530257.0311,184678.7034,LED
211641,LC1190,junc rosebery avenue,Lamp Column,Hardwick Street,531363.8989,182695.5075,LED
211642,LC1191,junc rosebery avenue,Lamp Column,Hardwick Street,531375.3448,182697.3863,LED
211643,MC600,OPP 127/131,Lamp Column,Finsbury Pavement,532801.3154,181870.6412,LED
211644,MC606,OPP LC MC607,Lamp Column,Finsbury Pavement,532776.8383,181809.3406,LED
211645,MC607,OPP FINSBURY COURT,Lamp Column,Finsbury Pavement,532790.2501,181808.4811,LED
211646,MC786,OPP 6,Lamp Column,Shrewsbury Court,532395.5834,182099.5758,LED
211647,MC787,opp 1,Lamp Column,Shrewsbury Court,532405.188,182102.9059,LED
211649,LC116,OPP PLAYGROUND,Lamp Column,St John Street,531638.8428,182529.3329,SON
211650,JC817,Opp Laundry Buildings,Lamp Column,Caledonia Street,530374.3611,183099.4091,LED
211651,JC819,O/s 1-15,Lamp Column,Caledonia Street,530398.6127,183092.6935,LED
211660,LC799,OPP 63/67,Lamp Column,Rosoman Place,531370.2663,182491.2751,LED
211665,MC495,OPP MC494,Lamp Column,Moreland Street,531920.8125,182828.6406,LED
211666,MC632,O/S 19A,Lamp Column,Tabernacle Street,532852.322,182187.4614,LED
211667,MC699,O/S 48,Lamp Column,Whitecross Street,532439,182018,SON
211669,EC868,On Arsenal stadium bridge North,Lamp Column,Drayton Park,531286.5152,185890.8602,CDM-T TT ET
211670,EC852,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531365.8934,185899.1803,CDM-T TT ET
211671,EC866,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531296.2145,185892.2458,CDM-T TT ET
211672,EC864,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531306.4334,185893.6314,CDM-T TT ET
211673,EC862,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531316.4791,185894.4974,CDM-T TT ET
211674,EC860,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531326.1783,185895.7098,CDM-T TT ET
211675,EC858,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531336.224,185896.5758,CDM-T TT ET
211676,EC856,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531346.0965,185897.7883,CDM-T TT ET
211677,EC854,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531355.969,185899.1739,CDM-T TT ET
211678,EC867,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531290.3482,185876.4811,CDM-T TT ET
211679,EC865,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531299.701,185877.6935,CDM-T TT ET
211680,EC863,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531309.5735,185878.9059,CDM-T TT ET
211681,EC861,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531319.4395,185879.6935,CDM-T TT ET
211682,EC859,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531328.9592,185881.0399,CDM-T TT ET
211683,EC857,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531338.786,185882.2131,CDM-T TT ET
211684,EC855,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531348.6128,185883.3863,CDM-T TT ET
211685,EC853,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531358.786,185884.2131,CDM-T TT ET
211686,EC851,On Arsenal Stadium Bridge North,Lamp Column,Drayton Park,531368.76,185885.6187,CDM-T TT ET
211690,EC850,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531364.4562,185600.9646,CDM-T TT ET
211691,EC848,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531371.0379,185596.9809,CDM-T TT ET
211692,EC846,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531376.9267,185593.1705,CDM-T TT ET
211693,EC844,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531384.5476,185588.3208,CDM-T TT ET
211694,EC842,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531391.8221,185584.164,CDM-T TT ET
211695,EC840,On Arsnal Stadium Bridge South,Lamp Column,Drayton Park,531398.4037,185579.8339,CDM-T TT ET
211696,EC838,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531405.1586,185575.1575,CDM-T TT ET
211697,EC836,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531411.0475,185571.1739,CDM-T TT ET
211698,EC834,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531417.1095,185567.7098,CDM-T TT ET
211699,EC832,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531424.384,185563.0334,CDM-T TT ET
211700,EC830,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531431.312,185559.0497,CDM-T TT ET
211701,EC849,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531366.5152,185575.7259,CDM-T TT ET
211702,EC847,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531373.9628,185571.0495,CDM-T TT ET
211703,EC845,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531383.1425,185565.507,CDM-T TT ET
211704,EC843,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531391.283,185560.311,CDM-T TT ET
211705,EC841,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531399.2503,185554.9417,CDM-T TT ET
211706,EC839,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531406.1783,185551.1313,CDM-T TT ET
211707,EC837,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531413.1064,185546.1084,CDM-T TT ET
211708,EC835,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531421.4201,185541.2588,CDM-T TT ET
211709,EC833,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531429.7338,185536.5823,CDM-T TT ET
211710,EC831,On Arseanl Stadium Bridge South,Lamp Column,Drayton Park,531438.5671,185530.6935,CDM-T TT ET
211711,EC829,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531449.9984,185524.285,CDM-T TT ET
211712,EC828,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531458.8317,185518.7426,CDM-T TT ET
211713,EC827,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531459.8968,185514.1742,CDM-T TT ET
211714,EC826,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531460.0082,185508.834,CDM-T TT ET
211715,EC825,On Arsenal Stadium Bridge South,Lamp Column,Drayton Park,531461.7403,185499.4811,CDM-T TT ET
211718,AZ43,O/s St Joseph Raish Centre,Lamp Column,Dartmouth Park Hill,528893.3939,187052.3471,LED
211721,HC797,opp 346,Lamp Column,Essex Road (area H North),532559.9375,184538.7969,LED
211722,HC796,o/s 344,Lamp Column,Essex Road (area H North),532562.8579,184524.1053,LED
211728,MC533,J/W CAYTON PLACE,Lamp Column,Cayton Street,532540.348,182688.6706,LED
211731,MC788,O/s 127-131,Lamp Column,Finsbury Pavement,532787.3154,181891.311,LED
211732,MC609,S/O LONGBOW HOUSE,Lamp Column,Finsbury Street,532703.8742,181949.6869,LED
211733,MC610,S/O 14/20,Lamp Column,Finsbury Street,532701.6875,181932.5,LED
211736,MC336,O/S PUB,Lamp Column,Goswell Road,531993.8808,182217.0497,LED
211737,MC796,O/S 74,Lamp Column,Goswell Road,532004.8125,182223.9219,LED
211759,MC791,O/S 177,Lamp Column,Goswell Road,531851.1292,182674.7457,LED
211760,MC792,OPP 177,Lamp Column,Goswell Road,531865.982,182676.2131,LED
211761,MC793,J/W ASHBY ST,Lamp Column,Goswell Road,531840.8677,182705.3896,LED
211762,MC794,OPP ASBY ST,Lamp Column,Goswell Road,531859.7925,182708.2915,LED
211778,HC708,O/S 30,Lamp Column,Mitchison Road,532763.9068,184613.3275,LED
211779,HC890,S/O 142,Lamp Column,Crowland Terrace,532572.6875,184391.2656,LED
211781,DC814,O/S 12,Lamp Column,Cornelia Street,530926.1617,184502.9843,LED
211796,JC1076,J/W BALFE ST,Lamp Column,Wharfdale Road,530436.4951,183296.7719,LED
211809,DC815,O/S 107,Lamp Column,Hartham Road,530230.0625,185263.1719,SON
211822,LC048,1st column from St Johns lane,Lamp Column,Passing Alley,531752.3645,182025.4353,SON
211860,EC1102,S/O 1,Lamp Column,Martineau Road,531504.9592,185563.3863,LED
211861,EC1153,O/S PUB,Lamp Column,Martineau Road,531483.0753,185548.087,LED
211884,KC053,O/S 4,Lamp Column,Almeida Street,531614.6977,183998.2458,LED
211886,KC385,O/S 38,Lamp Column,Cross Street,531796.0082,183964.7,LED
211890,KC099,J/W UPPER ST,Lamp Column,Canonbury Lane,531642.3744,184407.0627,LED
211895,KC1062,S/O 88/90,Lamp Column,Elder Walk,531945.1129,183892.7555,LED
211896,KC1064,OPP 1/6,Lamp Column,Elder Walk,531967.9493,183869.4452,LED
211901,CC113,UNDER BRIDGE,Lamp Column,Stroud Green Road,531330.3125,186926.2656,CPO-TW
211904,KC386,O/S 48,Lamp Column,Essex Road (area K South),531869.4375,183794.4688,LED
211906,KC1321,2nd FROM UPPER STREET,Lamp Column,Hampton Court,531593.6096,184662.5203,LED
211909,KC1401,O/S 6,Lamp Column,Parkfield Street,531500.3448,183507.6706,LED
211911,KC326,OPP 9,Lamp Column,Elliotts Place,531805.6063,183667.2819,LED
211915,DC816,O/S 476,Lamp Column,Caledonian Road (area D North),530596.0768,184995.0726,LED
211946,AC500,Side of Tait House,Lamp Column,Fulbrook Road,529203.5432,185949.4568,LED
211947,CC394,O/S 13,Lamp Column,Turle Road,530664.5339,186988.6903,LED
211951,BC711,Opp Highbury House,Lamp Column,Holly Park,530543.3939,187576.4419,LED
211952,EC382,O/S 1,Lamp Column,Hercules Place,530491.1129,186081.226,LED
211957,MC802,O/S 1-8,Lamp Column,Oakley Crescent,531869.7614,183007.2037,LED
211958,MC801,OPP 1-8,Lamp Column,Oakley Crescent,531864.5689,183021.6191,LED
211960,MC799,OPP 5,Lamp Column,Oakley Crescent,531860.3005,183041.2994,LED
211961,MC798,O/S 4,Lamp Column,Oakley Crescent,531850.9645,183053.7976,LED
211980,MC335,J/W Old Street,Lamp Column,Goswell Road,532023.4225,182190.3683,LED
211982,HC790,OPP NORTHCHURCH ROAD,Lamp Column,Essex Road (area H North),532458.1827,184417.3507,LED
211983,HC901,O/S 326,Lamp Column,Essex Road (area H North),532500.6881,184448.6741,LED
211985,AC1138,Junc Fortress Road,Lamp Column,Brecknock Road,529146.7463,185853.0719,LED
212006,LC1165,Junc Rawstorne Street,Lamp Column,St John Street,531570.4691,182764.397,LED
212012,JC590,Opp Westbourne Road,Lamp Column,Offord Road,531130.3997,184457.5432,SON
212013,JC591,Side of 1 Westbounre Rd,Lamp Column,Offord Road,531111.3717,184459.2189,SON
212014,JC592,Junc Thornhill Road,Lamp Column,Offord Road,531103.8431,184445.4989,SON
212062,FC736,Opp 9 to 16,Lamp Column,Highbury New Park,531998.122,184977.1022,LED
212063,FC051,outside 1to 8,Lamp Column,Highbury New Park,531994.6448,184956.6961,LED
212064,FC052,o/s 10,Lamp Column,Highbury New Park,532023.8478,184970.1022,LED
212065,FC053,opp 10,Lamp Column,Highbury New Park,532026.7614,184989.0007,LED
212066,FC054,o/s 14,Lamp Column,Highbury New Park,532045.3962,184980.1885,LED
212067,FC055,opp 12,Lamp Column,Highbury New Park,532054.5584,185001.5082,LED
212068,FC057,Opp 18,Lamp Column,Highbury New Park,532075.2539,185011.3204,LED
212069,FC056,O/S 18,Lamp Column,Highbury New Park,532081.863,184995.29,LED
212074,EC1154,Opp 68,Lamp Column,Drayton Park,531465.5584,185562.0007,LED
212075,EC1144,o/s 70,Lamp Column,Drayton Park,531476.5432,185575.6249,LED
212076,EC781,Opp Martineau Road,Lamp Column,Drayton Park,531465.7614,185549.5794,LED
212077,EC1143,junc Martineau Road,Lamp Column,Drayton Park,531479.6448,185555.3916,LED
212085,CC134,O/s 37,Lamp Column,Almington Street,530633.4265,187071.6249,LED
212088,DC904,o/s sub station,Lamp Column,Piper Close,530654.6194,184977.032,CPO-TW
212089,CC568,O/s Megan Court,Lamp Column,Piper Close,530712.7955,185023.8873,CPO-TW
212090,CC569,O/S 1-12,Lamp Column,Piper Close,530723.2858,185022.8117,CPO-TW
212091,CC570,OPP 1-12,Lamp Column,Piper Close,530725.154,185034.032,CPO-TW
212092,CC571,O/S ELLERMAN COURT,Lamp Column,Piper Close,530736.1982,185042.6108,CPO-TW
212093,CC572,O/S48 -65,Lamp Column,Piper Close,530752.6259,185048.3592,CPO-TW
212094,CC573,O/S MERLIN COURT,Lamp Column,Piper Close,530759.4876,185062.5417,CPO-TW
212095,CC754,OPP MERLIN COURT,Lamp Column,Piper Close,530774.8148,185064.9002,CPO-TW
212096,CC575,O/S MALLARD CLOSE,Lamp Column,Piper Close,530781.1226,185075.3905,CPO-TW
212107,EC636,OPP SIDE OF 49,Lamp Column,Jackson Road,531019.06,185766.2145,LED
212111,DC906,OPP 519,Lamp Column,Caledonian Road (area D North),530589.3051,185361.3214,LED
212113,CC162,O/S 28,Lamp Column,Hanley Road,530482.3743,187216.8938,LED
212119,MC329,o/S 27,Lamp Column,Goswell Road,532063.4755,182126.5273,LED
212120,MC328,O/S 25,Lamp Column,Goswell Road,532071.2859,182105.4042,LED
212123,LC1154,O/S 6-8,Lamp Column,St Johns Square,531664.5881,182050.856,LED
212124,LC1167,SIDE OF 2,Lamp Column,St Johns Square,531684.9281,182060.7683,LED
212125,LC1153,SIDE OF 2,Lamp Column,St Johns Place,531681.0222,182072.5352,LED
212126,LC1166,OPP 34,Lamp Column,St Johns Square,531692.8895,182082.4782,CPO-TW
212127,LC1157,O/S 1,Lamp Column,St Johns Square,531687.9088,182096.3214,CPO-TW
212128,LC1158,O/S 35,Lamp Column,St Johns Square,531707.412,182092.315,CPO-TW
212129,LC1168,O/S 31,Lamp Column,St Johns Square,531714.9651,182074.1461,CPO-TW
212188,LC1169,junc farringdon Road,Lamp Column,Clerkenwell Road,531461.9368,182073.3558,LED
212199,EC811,opp 158,Lamp Column,Drayton Park,531384.412,185922.6735,LED
212200,EC810,e0pp 150,Lamp Column,Drayton Park,531389.1604,185902.9315,LED
212201,EC806,opp 134,Lamp Column,Drayton Park,531396.1982,185867.7804,LED
212202,FC332,JUNC HIGHBURY HILL,Lamp Column,Gillespie Road,531423.4358,186090.7464,LED
212211,LC1170,JUNC WITH ST JOHNS ROAD,Lamp Column,Rawstorne Street,531572.4876,182752.9002,LED
212213,LC1171,OPP 3,Lamp Column,Rawstorne Street,531580.3051,182768.9629,LED
212214,LC1172,OPP 6,Lamp Column,Rawstorne Street,531593.6693,182780.1888,LED
212215,LC1173,BETWEEN 10 AND 11,Lamp Column,Rawstorne Street,531614.9072,182789.2073,LED
212216,LC1174,BETWEEN 54 + 55,Lamp Column,Rawstorne Street,531649.707,182820.2246,LED
212217,LC1175,O/S 50,Lamp Column,Rawstorne Street,531645.2601,182827.9243,LED
212218,LC1176,O/S 1-8,Lamp Column,Rawstorne Street,531663.867,182837.6574,LED
212219,LC1177,O/S 42,Lamp Column,Rawstorne Street,531671.6444,182859.3833,LED
212220,LC1178,OPP 41,Lamp Column,Rawstorne Street,531691.5117,182872.5786,LED
212221,LC1179,O/S 39-40,Lamp Column,Rawstorne Street,531702.8518,182886.8994,LED
212222,LC1180,SIDE OF 249,Lamp Column,Rawstorne Street,531709.7706,182895.6799,LED
212238,BC700,O/s 467,Lamp Column,Hornsey Road (area B Nth End),530184.9822,187138.9162,LED
212239,BC449,O/s 502,Lamp Column,Hornsey Road (area B Nth End),530193.3442,187142.6633,LED
212240,BC450,o/s 502,Lamp Column,Hornsey Road (area B Nth End),530187.1885,187152.2281,LED
212246,KC0875,o/s 254,Lamp Column,New North Road,532278.9493,184020.4931,LED
212247,MC674,OPP 3-10,Lamp Column,Finsbury Square,532819.3857,181985.4627,LED
212251,GC502,SIDE OF ST JUDE & ST PAUL CHURCH,Lamp Column,King Henrys Walk,533239.5082,185066.8583,SON
212252,GC503,O/S 56,Lamp Column,King Henrys Walk,533250.4721,185066.2492,SON
212256,CC271,O/S 61,Lamp Column,Tollington Park,530832.7113,187008.1629,LED
212257,KC225,OPP PH,Lamp Column,Bevan Street,532330.7463,183479.7113,LED
212258,KC223,OPP 9,Lamp Column,Bevan Street,532308.2453,183514.9111,LED
212259,KC222,OPP 5,Lamp Column,Bevan Street,532296.349,183531.7225,LED
212260,KC220,OPP SIDE 0F 1,Lamp Column,Bevan Street,532268.6296,183566.3052,LED
212277,JC1216,O/S 259,Lamp Column,Caledonian Road (area J South),530691.087,183979.2702,LED
212278,JC468,O/S 259A,Lamp Column,Caledonian Road,530693.0998,183964.7311,CDO-TT
212279,JC1219,O/S 296,Lamp Column,Caledonian Road,530704.3402,183972.8991,CDO-TT
212294,DC427,O/S ROBERT BLAIR PRIMARY SCHOOL,Lamp Column,Brewery Road,530310.723,184554.4535,LED
212295,DC424,O/S WAREHOUSE 30 TO 40,Lamp Column,Brewery Road,530374.8032,184591.9679,LED
212298,DC426,O/S WAREHOUSE 52-6,Lamp Column,Brewery Road,530326.6435,184572.7311,LED
212299,DC425,O/S ROBERT BLAIR PRIMARY SCHOOL,Lamp Column,Brewery Road,530366.1347,184576.7568,LED
212307,KC547,O/S 601,Lamp Column,Liverpool Road (area K South),531346.269,184536.2597,LED
212316,DC944,O/S 42-50,Lamp Column,Brewery Road,530342.6032,184579.268,LED
212317,DC943,OPP 42-50,Lamp Column,Brewery Road,530346.2993,184568.5445,LED
212318,AC767,O/S 54,Lamp Column,Junction Road,529320.6514,186611.4489,LED
212319,AC1136,OPP 54,Lamp Column,Junction Road,529336.4813,186614.1477,LED
212324,KC1069,O/S 263 TO 269,Lamp Column,Graham Street,532048.8431,182977.0415,LED
212334,CC251,OPP 12,Lamp Column,Morris Place,531240.1372,186907.7731,LED
212339,DC597,O/S 400,Lamp Column,York Way,529858.5024,184968.0567,LED
212340,LC22,OLD ST PROMENADE OF LIGHT,Lamp Column,Old Street,532692.2831,182491.0812,CDM-T TT ET
212341,LC22A,ON LC22,Lamp Column,Old Street,532692.2831,182491.0812,CDM-T TT ET
212342,LC23,OLD STREET PROMENADE OF LIGHT,Lamp Column,Old Street,532695.5736,182481.6961,CDM-T TT ET
212343,LC23A,OLD STREET PROMENADE OF LIGHT,Lamp Column,Old Street,532695.5736,182481.6961,CDM-T TT ET
212344,LC18A,ON LC18,Lamp Column,Old Street,532665.8886,182487.3251,CDM-T TT ET
212345,LC17A,ON LC17,Lamp Column,Old Street,532647.2633,182469.6553,CDM-T TT ET
212346,LC18,OLD STREET PRM OF LIGHT,Lamp Column,Old Street,532665.8886,182487.3251,CDM-T TT ET
212347,LC17,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532647.2633,182469.6553,CDM-T TT ET
212349,LC19,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532668.0624,182478.7521,CDM-T TT ET
212351,LC19A,ON LC19,Lamp Column,Old Street,532668.0624,182478.7521,CDM-T TT ET
212358,LC2,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532553.2842,182454.5596,CDM-T TT ET
212366,LC1,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532551.7835,182464.1932,CDM-T TT ET
212367,LC3,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532563.2842,182466.2189,CDM-T TT ET
212368,LC4,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532565.333,182456.6307,CDM-T TT ET
212369,LC5,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532575.7311,182468.3554,CDM-T TT ET
212370,LC6,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532577.1979,182457.6611,CDM-T TT ET
212371,LC7,OLD STREET PROM OF LIGHT,Lamp Column,Old Street,532589.6014,182470.3659,CDM-T TT ET
212372,LC8,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532588.9948,182459.4429,CDM-T TT ET
212373,LC9,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532601.5804,182471.9902,CDM-T TT ET
212374,LC10,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532600.807,182461.1383,CDM-T TT ET
212375,LC11,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532610.4778,182462.6809,CDM-T TT ET
212376,LC13,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532626.5537,182477.3706,CDM-T TT ET
212377,LC12,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532615.4883,182475.2387,CDM-T TT ET
212378,LC12A,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532615.4883,182475.2387,CDM-T TT ET
212379,LC14,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532619.2083,182464.0007,CDM-T TT ET
212380,LC14A,ON LC 14,Lamp Column,Old Street,532619.2083,182464.4067,CDM-T TT ET
212381,LC15,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532632.6541,182466.1885,CDM-T TT ET
212382,LC15A,ON LC15,Lamp Column,Old Street,532632.6541,182466.1885,CDM-T TT ET
212383,LC16,OLD STREET PROM OF LIGHT,Lamp Column,Old Street,532642.7921,182479.0603,CDM-T TT ET
212384,LC16A,ON LC 16,Lamp Column,Old Street,532642.7921,182479.0603,CDM-T TT ET
212385,LC20A,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532679.6296,182488.4931,CDM-T TT ET
212386,LC20,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532679.6296,182488.4931,CDM-T TT ET
212387,LC21,OLD ST PROM OF LIGHT,Lamp Column,Old Street,532682.4872,182479.3717,CDM-T TT ET
212388,LC21A,OM LC 21,Lamp Column,Old Street,532682.4872,182479.3052,CDM-T TT ET
212391,EC419,O/S DRAYTON PARK SCHOOL,Lamp Column,Arvon Road,531453.368,185345.0384,LED
212392,EC999,O/S 59,Lamp Column,Hornsey Road (area E Majority),531016.4059,185813.661,LED
212393,EC304,O/S 80,Lamp Column,Hornsey Road (area E Majority),531030.349,185810.4441,LED
212408,BC321,OPP 16,Lamp Column,Hornsey Rise,530101.2642,187401.4912,LED
212423,DC946,OPP 10,Lamp Column,North Road,530549.5525,185118.6001,LED
212424,DC945,JUNC HILLMARTIN RD,Lamp Column,North Road,530562.3254,185124.6421,LED
212425,DC326,JUN HILLMARTIN ROAD,Lamp Column,Caledonian Road (area D North),530580.3444,185138.1517,LED
212426,DC327,JUNC HILLMARTIN ROAD,Lamp Column,Caledonian Road (area D North),530586.2547,185139.1044,LED
212427,DC328,JUNC NORTH ROAD,Lamp Column,Hillmarton Road,530558.2689,185141.7696,LED
212428,DC141,O/S 61,Lamp Column,Hillmarton Road,530548.5991,185168.463,LED
212429,DC140,OPP 3,Lamp Column,Hillmarton Road,530525.6371,185174.01,LED
212430,DC697,JUNC CALEDONIAN ROAD,Lamp Column,Stock Orchard Street,530598.8161,185151.6516,LED
212431,DC332,O/S 471A,Lamp Column,Caledonian Road (area D North),530579.5708,185174.1044,LED
